# timestamp x y z q0 q1 q2 q3
1305031912.033135 -0.211764891 -0.005805786 0.180180934 0.027076285 -0.393559132 -0.226391319 0.890575688
1305031912.065365 -0.216796894 -0.013973150 0.182259496 0.017065619 -0.403721087 -0.229608683 0.885436559
1305031912.096953 -0.212543873 -0.014738568 0.190082794 0.013351211 -0.413161060 -0.234855249 0.879751496
1305031912.133282 -0.214889643 -0.025847974 0.195026679 0.009425382 -0.419410221 -0.244240039 0.874272859
1305031912.165138 -0.212828140 -0.021397368 0.196092893 0.016881912 -0.424546803 -0.255932934 0.868316386
1305031912.197357 -0.212017005 -0.020704415 0.197886621 0.021077530 -0.427874781 -0.268140332 0.862890301
1305031912.233265 -0.210764017 -0.022707302 0.197615770 0.025736368 -0.429725405 -0.278933752 0.858411135
1305031912.265090 -0.209791874 -0.028419090 0.199083482 0.030272509 -0.431723534 -0.287737791 0.854344971
1305031912.297250 -0.209411220 -0.030400900 0.190676298 0.040715698 -0.432714554 -0.290547582 0.852456714
1305031912.333274 -0.207074809 -0.031653447 0.194870123 0.052470137 -0.438732814 -0.291653991 0.848350371
1305031912.365250 -0.204428559 -0.030151980 0.192766385 0.058527669 -0.441737546 -0.291315847 0.846509025
1305031912.397198 -0.204087645 -0.024525339 0.194610869 0.065326572 -0.448341369 -0.292999649 0.841946353
1305031912.433290 -0.202911384 -0.027320945 0.193054910 0.065662929 -0.455046944 -0.299554436 0.835995095
1305031912.465142 -0.198624095 -0.024571999 0.195595577 0.068481246 -0.462603749 -0.305344156 0.829501680
1305031912.497123 -0.191140525 -0.022108525 0.198921630 0.067778790 -0.469017668 -0.310977916 0.823845373
1305031912.533113 -0.193650645 -0.029209686 0.201799399 0.061572589 -0.472826874 -0.315771973 0.820324097
1305031912.565146 -0.190417566 -0.031299835 0.197951358 0.057131663 -0.477405406 -0.317767871 0.817217004
1305031912.597090 -0.187567320 -0.039720623 0.203293596 0.049855965 -0.483623708 -0.318339356 0.813807438
1305031912.633132 -0.183900535 -0.034978686 0.210654220 0.050142815 -0.488601943 -0.319441412 0.810377087
1305031912.665220 -0.183447125 -0.034546709 0.209050639 0.048150695 -0.492079827 -0.324329133 0.806442538
1305031912.697182 -0.186028987 -0.034225710 0.208674015 0.045374471 -0.497823515 -0.329713002 0.800875922
1305031912.733125 -0.182988722 -0.035784366 0.215580350 0.043906790 -0.507145279 -0.337508384 0.791810552
1305031912.765193 -0.181969031 -0.040096999 0.217363902 0.042775990 -0.511043743 -0.343718116 0.786678056
1305031912.797155 -0.188256539 -0.012218218 0.200174929 0.050463626 -0.502862756 -0.346747128 0.790157516
1305031912.833077 -0.179795756 -0.037938034 0.231983329 0.043282655 -0.511596056 -0.348346392 0.784251795
1305031912.865153 -0.179958104 -0.038828211 0.219342143 0.044740784 -0.504419486 -0.352265723 0.787062961
1305031912.897198 -0.175254164 -0.042893646 0.225544741 0.046125985 -0.502818560 -0.350545839 0.788773417
1305031912.933115 -0.173127909 -0.047444168 0.227844563 0.047065019 -0.498183953 -0.349212356 0.792242617
1305031912.965034 -0.172863992 -0.049003701 0.213186651 0.051864422 -0.491818751 -0.351595660 0.794861554
1305031912.997049 -0.169205628 -0.056298311 0.211448540 0.055793447 -0.489299758 -0.350628550 0.796575457
1305031913.033133 -0.168195051 -0.046829600 0.223308460 0.063438786 -0.487937276 -0.346915967 0.798462302
1305031913.065209 -0.165438186 -0.054254626 0.217514033 0.062837876 -0.485333750 -0.342549571 0.801974029
1305031913.097038 -0.159328399 -0.055764269 0.221198770 0.064117876 -0.482613262 -0.333446144 0.807333269
1305031913.133146 -0.165050864 -0.042959205 0.225172455 0.069666790 -0.472964541 -0.323895513 0.816420711
1305031913.165211 -0.160948024 -0.040372858 0.222816996 0.071857155 -0.461744152 -0.310840654 0.827651482
1305031913.197113 -0.160865606 -0.043148656 0.219080114 0.070079575 -0.450513162 -0.297633413 0.838773566
1305031913.233126 -0.158065911 -0.044890614 0.223618879 0.069453096 -0.441037057 -0.282586792 0.849003702
1305031913.265022 -0.155624755 -0.040119621 0.236488344 0.070927692 -0.432353367 -0.264905302 0.858990693
1305031913.297160 -0.149450864 -0.040677391 0.220508488 0.070102881 -0.415258873 -0.249409203 0.872032513
1305031913.333122 -0.145003902 -0.042598413 0.228632176 0.070191336 -0.402742731 -0.234535776 0.881966235
1305031913.365070 -0.143637574 -0.045394585 0.219270625 0.068952163 -0.387931850 -0.223804910 0.891440318
1305031913.397099 -0.134567582 -0.042179510 0.233810420 0.072438602 -0.377238487 -0.212025108 0.898603987
1305031913.433081 -0.131211651 -0.054435831 0.212111295 0.070189408 -0.355333782 -0.201796138 0.909994324
1305031913.465231 -0.117548023 -0.051726551 0.217671642 0.075144099 -0.335929534 -0.188008828 0.919868139
1305031913.497227 -0.110279015 -0.049115664 0.216613761 0.075878762 -0.308858146 -0.169127427 0.932869215
1305031913.533297 -0.111582209 -0.039901314 0.204354447 0.077449716 -0.278902220 -0.152187132 0.945015434
1305031913.565261 -0.103566745 -0.037816991 0.210658838 0.078061310 -0.256957644 -0.137342336 0.953423455
1305031913.597139 -0.110950867 -0.040738961 0.189223147 0.078320087 -0.227084846 -0.124425309 0.962713238
1305031913.633293 -0.093687091 -0.029960354 0.196407586 0.084045743 -0.208683428 -0.112500611 0.967848724
1305031913.665421 -0.107988584 -0.030314667 0.176050224 0.077761247 -0.175655715 -0.098612423 0.976408648
1305031913.697243 -0.098810102 -0.028472750 0.169532229 0.071936509 -0.153391727 -0.080652140 0.982237929
1305031913.733097 -0.096251206 -0.024332449 0.160115579 0.066027367 -0.127278838 -0.066021447 0.987462228
1305031913.765028 -0.084757106 -0.024177143 0.147084225 0.056951334 -0.105997478 -0.050165572 0.991465832
1305031913.797106 -0.085735920 -0.013304270 0.145540431 0.051405287 -0.084007105 -0.036327532 0.994475044
1305031913.833143 -0.079154432 -0.028606285 0.129742205 0.036962499 -0.065288636 -0.022691390 0.996923402
1305031913.865063 -0.083500892 -0.015966136 0.138136362 0.037932820 -0.044751506 -0.007774122 0.998247448
1305031913.897116 -0.069367212 -0.012543586 0.126679627 0.032486662 -0.028380186 0.010208250 0.999017004
1305031913.933123 -0.066060939 -0.014808344 0.120342495 0.028313965 -0.013564196 0.024257250 0.999212649
1305031913.965134 -0.057674363 -0.009585531 0.107994098 0.028988441 -0.000120239 0.034704152 0.998977116
1305031913.997116 -0.046702951 -0.003338322 0.101581689 0.027152474 0.013099733 0.048970187 0.998345161
1305031914.033441 -0.037262103 -0.002591465 0.090450023 0.026072590 0.026832323 0.065787356 0.997132023
1305031914.065072 -0.030872728 0.006990143 0.081539004 0.028092415 0.041161915 0.078003381 0.995706777
1305031914.097126 -0.016198257 0.016244694 0.080127339 0.028241857 0.052327902 0.085734234 0.994542020
1305031914.133245 -0.006008204 0.018572919 0.071446189 0.027033611 0.064406944 0.097030163 0.992827315
1305031914.165013 0.310126506 1.189419090 1.618294777 0.133438024 0.572732668 0.798281614 -0.130069401
