# timestamp x y z q0 q1 q2 q3
1311877813.657668 -0.001091098 -0.000703613 0.000629007 -0.000025016 0.000097667 0.000082847 0.999999991
1311877813.695494 -0.000713299 -0.002005998 0.000090100 -0.000202822 0.000095459 -0.000078691 0.999999972
1311877813.725503 0.000169751 0.000639416 0.000184125 0.000102826 -0.000032535 0.000015962 0.999999994
1311877813.757694 -0.000836193 0.000221058 0.000995260 0.000115732 0.000087863 0.000051418 0.999999988
1311877813.792881 0.001000569 -0.001337960 -0.000524721 -0.000186063 0.000030830 -0.000114482 0.999999976
1311877813.825509 0.001789601 -0.005586791 0.001333332 -0.000665074 0.000260462 -0.000260304 0.999999711
1311877813.857587 0.003943006 -0.008312052 -0.001166992 -0.001121152 0.000279856 -0.000487762 0.999999213
1311877813.893854 -0.001405692 -0.000323081 0.002062411 -0.000024087 0.001003944 0.000044070 0.999999495
1311877813.925565 -0.002132592 -0.001228639 0.002621206 -0.000189090 0.001259082 -0.000083568 0.999999186
1311877813.957675 0.000957031 0.000762651 0.001585764 0.000101395 0.001074566 -0.000014274 0.999999417
1311877813.991666 -0.002146076 -0.004739411 0.002404676 -0.000592788 0.001576629 -0.000142670 0.999998571
1311877814.025472 0.004906510 -0.003922619 -0.002106490 -0.000580721 0.001014179 0.000015941 0.999999317
1311877814.057698 -0.002534784 -0.007913361 0.000796884 -0.001031836 0.002484549 -0.000063118 0.999996379
1311877814.092773 0.003836874 -0.010454661 -0.003081977 -0.001434984 0.002792722 -0.000080250 0.999995068
1311877814.125650 0.002981559 -0.008433986 -0.002184085 -0.001120110 0.004111715 -0.000034265 0.999990919
1311877814.157619 0.000469753 -0.008750264 -0.002214267 -0.001215380 0.005568006 0.000089623 0.999983756
1311877814.192280 -0.008105373 -0.018346396 0.002350601 -0.002200426 0.007948255 -0.000096842 0.999965986
1311877814.225379 0.007723011 -0.014137342 -0.006421357 -0.001983772 0.007695202 -0.000055975 0.999968422
1311877814.257640 -0.006781965 -0.015120459 0.002623674 -0.002365509 0.010725689 0.000483061 0.999939563
1311877814.294990 0.002174084 -0.008859075 -0.000933146 -0.001293882 0.010740440 0.000515340 0.999941350
1311877814.325398 -0.001826266 -0.020781896 -0.001280557 -0.003038857 0.012426314 0.000297694 0.999918128
1311877814.357691 -0.004529955 -0.026091084 -0.000807640 -0.003637034 0.014318941 0.000297278 0.999890820
1311877814.392353 -0.008157444 -0.020261470 0.003604351 -0.002700828 0.016507505 0.000942240 0.999859650
1311877814.425457 0.001415589 -0.020272256 -0.003985795 -0.002652727 0.017298593 0.000896871 0.999846447
1311877814.459596 -0.002215885 -0.021599320 -0.003154599 -0.002860647 0.019689327 0.001033674 0.999801520
1311877814.493033 -0.001654022 -0.024301682 -0.004711388 -0.003318324 0.021594727 0.001117497 0.999760675
1311877814.525561 -0.001219682 -0.017049722 -0.003865932 -0.002220093 0.023570260 0.001835192 0.999718033
1311877814.557521 0.002439391 -0.016066779 -0.004861325 -0.002237809 0.025219679 0.001813451 0.999677784
1311877814.592543 -0.003778078 -0.015517796 -0.001199615 -0.002208088 0.027622960 0.002330248 0.999613258
1311877814.625509 0.000989789 -0.017923032 -0.004980648 -0.002398726 0.028970940 0.002242310 0.999574861
1311877814.657598 -0.004576097 -0.019927648 -0.002325651 -0.002911208 0.031475349 0.002578519 0.999496963
1311877814.691422 -0.004738952 -0.012087473 -0.000947970 -0.001803838 0.033410701 0.003084791 0.999435318
1311877814.725391 0.006198278 -0.006197124 -0.006481632 -0.000938105 0.034108559 0.003448289 0.999411745
1311877814.762696 0.001775935 -0.021960820 -0.006005756 -0.003109491 0.036563621 0.003416332 0.999320650
1311877814.791103 -0.008052434 -0.019872268 -0.002413649 -0.002649504 0.039588747 0.003564168 0.999206189
1311877814.825412 -0.008431444 -0.011197878 0.000660710 -0.001282868 0.041650100 0.004400145 0.999121745
1311877814.859231 -0.003645129 -0.012281875 -0.002425509 -0.001824900 0.043076587 0.004101202 0.999061689
1311877814.891052 0.003758119 -0.022065769 -0.005151138 -0.003018210 0.044325755 0.004152996 0.999003939
1311877814.925510 0.001011947 -0.013816370 -0.005534052 -0.002026255 0.046393544 0.004570373 0.998910729
1311877814.959872 -0.008683684 -0.012579441 0.002048887 -0.002114779 0.049507544 0.004928606 0.998759350
1311877814.991205 -0.010018593 -0.019631082 -0.000601644 -0.002695329 0.051366758 0.005246276 0.998662439
1311877815.025449 -0.003740844 -0.019394238 -0.002096103 -0.002678147 0.052908352 0.005454195 0.998580886
1311877815.060025 -0.005833220 -0.020056033 -0.001500545 -0.002793695 0.055151191 0.005463245 0.998459160
1311877815.092158 -0.000857573 -0.007576007 -0.002241208 -0.001373000 0.056434532 0.006328560 0.998385300
1311877815.125416 -0.004601666 -0.027432950 -0.004101882 -0.003582684 0.058866547 0.005950952 0.998241694
1311877815.163400 -0.002175042 -0.029265203 -0.006257304 -0.003843653 0.061032263 0.005439606 0.998113571
1311877815.191571 -0.002255549 -0.014184702 -0.003024125 -0.001926424 0.063047606 0.006594287 0.997986876
1311877815.225555 -0.006394100 -0.016242646 -0.003777287 -0.002294855 0.065500923 0.006725090 0.997827207
1311877815.261250 0.005894853 -0.001626406 -0.006588283 -0.000549942 0.065989621 0.007182842 0.997794305
1311877815.291605 -0.003210768 -0.001939379 0.002032629 -0.000453291 0.069304202 0.007709843 0.997565677
1311877815.325427 -0.004130492 -0.010074185 -0.002162917 -0.001190157 0.071141389 0.007716914 0.997435680
1311877815.360528 0.002351423 -0.007213928 -0.004183881 -0.000748964 0.072402896 0.007944006 0.997343548
1311877815.392278 0.004375519 -0.001171255 -0.003322505 -0.000119266 0.074010583 0.008363912 0.997222375
1311877815.425559 -0.002103036 -0.001036594 0.001963757 -0.000145078 0.076899054 0.008555845 0.997002162
1311877815.461537 -0.007623471 -0.010107216 -0.000215516 -0.001359601 0.080050056 0.008515125 0.996753547
1311877815.491356 -0.000033601 -0.010376287 -0.003092965 -0.001428350 0.081733050 0.008671968 0.996615505
1311877815.525476 0.000649289 -0.006073178 -0.003854226 -0.000889211 0.084232918 0.009061876 0.996404490
1311877815.559086 0.003682662 -0.001998304 -0.006328796 -0.000559689 0.086472865 0.009376960 0.996209919
1311877815.591254 -0.009098405 0.001177708 0.006342325 0.000103761 0.090861879 0.009516310 0.995818030
1311877815.626326 0.004931398 -0.002230898 -0.002033856 -0.000528985 0.091980128 0.009788319 0.995712592
1311877815.661978 -0.001513421 0.001972617 0.000793183 0.000099918 0.095349374 0.010344274 0.995390116
1311877815.691679 -0.005067493 -0.000582168 0.003649929 -0.000037773 0.098380999 0.010460863 0.995093839
1311877815.725655 -0.002548732 0.005000073 -0.000153043 0.000397262 0.100498577 0.010524928 0.994881452
1311877815.759140 0.004259254 0.002958881 -0.001438323 0.000211868 0.102174382 0.011005574 0.994705599
1311877815.792670 -0.013136431 0.006830162 0.008895015 0.000814281 0.106875607 0.011138009 0.994209679
1311877815.825424 0.019098061 0.003165553 -0.008545116 0.000298008 0.105556250 0.011382797 0.994348139
1311877815.862646 -0.007386548 0.003439447 0.004584180 0.000506698 0.111258257 0.011751218 0.993721919
1311877815.891448 0.008092810 -0.001370209 0.001085985 0.000004822 0.112152354 0.012069675 0.993617719
1311877815.925456 -0.016436743 0.005219042 0.018904537 0.001088563 0.117820660 0.012971395 0.992949571
1311877815.959475 0.002850867 0.012531533 0.003444601 0.001841136 0.117919409 0.013179494 0.992933998
1311877815.991435 0.006749745 0.010897393 0.009248081 0.002471594 0.120554246 0.012191016 0.992628805
1311877816.031231 -0.000668291 0.020808778 0.017064655 -0.000290498 0.124759449 0.013934648 0.992089119
1311877816.059862 -0.019068660 0.016642654 0.031316266 0.002769724 0.129582043 0.014576749 0.991457685
1311877816.091086 0.011576843 0.008880096 0.003467205 0.002815238 0.128926869 0.013022141 0.991564602
1311877816.129751 -0.005134371 0.032099553 0.019293349 0.003890484 0.132554385 0.014961165 0.991055176
1311877816.158967 -0.001771864 0.033982868 0.022343922 0.004896088 0.134103311 0.014850655 0.990843978
1311877816.191596 0.006779305 0.025642211 0.010235342 0.003663807 0.135822391 0.015098094 0.990611378
1311877816.228832 0.011593100 0.013625402 0.011212670 0.002337464 0.137320971 0.015285374 0.990405899
1311877816.259033 0.004865738 0.008113895 0.013991676 0.001148509 0.140507626 0.014921068 0.989966489
1311877816.293882 -0.003168378 0.017785540 0.024235665 0.002466117 0.143808237 0.015768596 0.989476862
1311877816.327025 0.009753216 0.025961168 0.013004411 0.003202211 0.144743637 0.016125904 0.989332594
1311877816.359068 0.013775309 0.024961220 0.011309789 0.002939377 0.147018032 0.016034707 0.988999467
1311877816.391086 0.003361703 0.021091624 0.022990604 0.002701672 0.151246617 0.016724446 0.988350876
1311877816.427148 0.012709079 0.029348396 0.018739096 0.004123269 0.152612494 0.017400050 0.988124316
1311877816.458937 0.004287200 0.023392816 0.020323883 0.003993979 0.156248775 0.017033609 0.987562770
1311877816.491236 0.009422061 0.040145065 0.029454186 0.005843800 0.158182270 0.018981218 0.987210177
1311877816.527392 0.025633085 0.051598645 0.006301185 0.006491582 0.158437307 0.018061248 0.987182491
1311877816.559041 0.013486424 0.030776761 0.025502040 0.004403934 0.162776430 0.019081525 0.986468618
1311877816.591873 0.011121298 0.030838115 0.022801045 0.004434147 0.165856723 0.018843287 0.985959845
1311877816.629076 0.031379708 0.020437561 0.014368923 0.003135509 0.165963093 0.019636621 0.985931450
1311877816.658934 0.022342746 0.023437248 0.026384141 0.003888468 0.170329312 0.018544525 0.985205007
1311877816.691439 0.021070961 0.040112907 0.033184031 0.005751947 0.173089663 0.020056891 0.984685028
1311877816.726857 0.029544106 0.069689314 0.023999000 0.009152225 0.174700578 0.021443807 0.984345523
1311877816.759105 0.014676418 0.035433475 0.038007354 0.006510572 0.179969957 0.020302898 0.983441010
1311877816.791506 0.012709079 0.029348396 0.018739096 0.004123269 0.152612494 0.017400050 0.988124316
1311877816.828557 0.029106842 0.036100471 0.032954706 0.005370099 0.184173821 0.021215742 0.982650018
1311877816.858947 0.029587845 0.023346192 0.030029496 0.003687406 0.187494966 0.021018152 0.982033746
1311877816.891247 0.027160977 0.030358532 0.039675508 0.004744168 0.191113478 0.021941172 0.981311223
1311877816.929176 0.042468691 0.050419742 0.032331540 0.006930622 0.192533651 0.023017108 0.980995909
1311877816.958997 0.051383551 0.045260222 0.025368653 0.006303771 0.194880975 0.023208108 0.980532025
1311877816.990936 0.042595612 0.058160861 0.041221031 0.008252830 0.199162712 0.024724528 0.979619723
1311877817.026998 0.040937565 0.053779479 0.042060061 0.007736030 0.202725956 0.024273357 0.978904053
1311877817.061412 0.040870054 0.041922026 0.037474973 0.006200145 0.205982514 0.023887395 0.978244425
1311877817.091883 0.055755222 0.050985906 0.030983507 0.007713009 0.207175241 0.025116943 0.977950954
1311877817.128643 0.046353455 0.040852417 0.032559667 0.006261243 0.211756610 0.024810491 0.976987397
1311877817.159103 0.040937565 0.053779479 0.042060061 0.007736030 0.202725956 0.024273357 0.978904053
1311877817.191182 0.055550145 0.075830179 0.038773683 0.010285490 0.217401487 0.027504701 0.975640453
1311877817.230681 0.062274936 0.061292072 0.030719369 0.008441992 0.220090162 0.026855521 0.975073246
1311877817.259016 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.289275 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.327038 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.359164 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.389602 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.430327 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.461130 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.489446 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.526989 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.559906 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
1311877817.589557 1.694609459 -0.720637306 4.263589397 0.006090859 0.019356888 0.093391149 0.995422677
