# timestamp x y z q0 q1 q2 q3
1305031231.225711 -0.157824309 -0.056142489 0.072968511 -0.034754396 -0.786144584 0.117348868 0.605803655
1305031231.265594 -0.134834802 -0.043585763 0.067098172 -0.035370053 -0.770711758 0.118472019 0.625073377
1305031231.297846 -0.106469154 -0.030241736 0.060405205 -0.037142371 -0.749480947 0.118661326 0.650244757
1305031231.325741 -0.099618073 -0.027461872 0.062985187 -0.037790746 -0.727473016 0.116007533 0.675201542
1305031231.365066 -0.098775843 -0.028697118 0.068663920 -0.038559442 -0.706150828 0.111561177 0.698153479
1305031231.397128 -0.089592392 -0.027190073 0.066551493 -0.038523239 -0.684412311 0.108227676 0.719987861
1305031231.425688 -0.077247350 -0.022984508 0.061480816 -0.040803644 -0.665516657 0.105793038 0.737719781
1305031231.464918 -0.065256297 -0.012128512 0.071224098 -0.040128043 -0.649385771 0.101051263 0.752646333
1305031231.493669 -0.054919095 -0.016096052 0.058098969 -0.044803938 -0.633409266 0.099845402 0.766039297
1305031231.525755 -0.051979812 -0.015425924 0.057203371 -0.047056314 -0.617368106 0.098225552 0.779098239
1305031231.565052 -0.049780118 -0.013420078 0.056652380 -0.048250538 -0.602158231 0.096415582 0.791063453
1305031231.593737 -0.044823346 -0.013566071 0.060352542 -0.051034590 -0.587949992 0.093977877 0.801797004
1305031231.625704 -0.042206783 -0.012231613 0.056613718 -0.049729296 -0.571285597 0.089391531 0.814351839
1305031231.665045 -0.038925531 -0.012121398 0.057595493 -0.050565988 -0.556058062 0.088185289 0.824903551
1305031231.693702 -0.036625875 -0.012165580 0.058498972 -0.051755194 -0.540290931 0.085514230 0.835520452
1305031231.725886 -0.029037067 -0.007960201 0.055861250 -0.050164380 -0.522942915 0.080373692 0.847085776
1305031231.765478 -0.034479010 -0.010025102 0.062640729 -0.050737578 -0.501849571 0.073728929 0.860312008
1305031231.793723 -0.030132835 -0.007203002 0.061241141 -0.049556791 -0.478657327 0.066466726 0.874078636
1305031231.825686 -0.035232053 -0.004561758 0.062830499 -0.046089833 -0.454519702 0.058293303 0.887631376
1305031231.864940 -0.028223984 -0.004691394 0.061848654 -0.045000228 -0.428984312 0.051777167 0.900703372
1305031231.893727 -0.029080925 -0.004883651 0.059738029 -0.043051117 -0.400166043 0.043959990 0.914374791
1305031231.925706 -0.025358762 -0.008246263 0.052153680 -0.044001126 -0.374254396 0.038051630 0.925499660
1305031231.965010 -0.022643754 -0.010862226 0.043198003 -0.044396553 -0.348984914 0.034266302 0.935448714
1305031231.993726 -0.029436908 -0.009477522 0.038512287 -0.042850638 -0.325154504 0.030198599 0.944206765
1305031232.025790 -0.031972522 -0.006121195 0.047473045 -0.038637364 -0.306613770 0.026022563 0.950693419
1305031232.065122 -0.042261870 -0.003061455 0.044626501 -0.034081448 -0.280048007 0.020776256 0.959155835
1305031232.093725 -0.038931749 -0.002143496 0.046419904 -0.034992286 -0.261088998 0.020104721 0.964470775
1305031232.125662 -0.030178156 -0.005201874 0.043507949 -0.035277654 -0.244107396 0.016751564 0.968961533
1305031232.165032 -0.031090067 -0.001642779 0.042821762 -0.032199925 -0.226597019 0.015255041 0.973336653
1305031232.193716 -0.032123294 0.000859532 0.040801913 -0.029684255 -0.207587491 0.012189243 0.977689982
1305031232.225683 -0.022061726 0.000768774 0.039013808 -0.030043620 -0.191117882 0.007722699 0.981076804
1305031232.262691 -0.012443319 0.000797539 0.035390972 -0.027949346 -0.173498046 0.002560124 0.984434207
1305031232.293855 -0.033186426 0.010082424 0.033866621 -0.024068479 -0.146778458 0.000761244 0.988876238
1305031232.325619 -0.034811643 0.012506049 0.035893030 -0.022077660 -0.128484859 -0.003275240 0.991460282
1305031232.364738 -0.040758900 0.018171177 0.034032446 -0.018837162 -0.110025903 -0.005363642 0.993735726
1305031232.393714 -0.043320228 0.026427574 0.029233873 -0.015846377 -0.095303053 -0.006403315 0.995301571
1305031232.425721 -0.044778259 0.029633874 0.030566627 -0.014608666 -0.084213392 -0.008392424 0.996305304
1305031232.464703 -0.047020218 0.026227880 0.028290031 -0.015728301 -0.075025557 -0.012132781 0.996983742
1305031232.493650 -0.044070241 0.024846791 0.026857642 -0.015944904 -0.065325388 -0.013659150 0.997643113
1305031232.525781 -0.044106563 0.021113735 0.023835739 -0.017706005 -0.052268453 -0.017934697 0.998315007
1305031232.564714 -0.046536659 0.020485611 0.024114598 -0.017319445 -0.038564106 -0.020828984 0.998888883
1305031232.593722 -0.039296795 0.017880652 0.020741969 -0.018060019 -0.027849762 -0.024298722 0.999153541
1305031232.625783 -0.044051850 0.020144346 0.017316643 -0.017903070 -0.008580502 -0.029441459 0.999369329
1305031232.664695 -0.049593263 0.020232210 0.020115730 -0.017410927 0.009331643 -0.033106734 0.999256586
1305031232.693701 -0.044769714 0.019537533 0.016720063 -0.015422032 0.020918138 -0.036550631 0.998993816
1305031232.725876 -0.039447435 0.006258614 0.011931694 -0.021118532 0.035051545 -0.043784512 0.998202541
1305031232.761719 -0.046892575 0.014453694 0.013796285 -0.018157781 0.057105698 -0.048939700 0.997002578
1305031232.793672 -0.045694071 0.004292801 0.014576733 -0.019819292 0.072705780 -0.055855459 0.995590896
1305031232.825767 -0.046716045 0.015507803 0.007467979 -0.013894914 0.089131028 -0.057528257 0.994260072
1305031232.861666 -0.052114112 0.028759066 0.012193133 -0.008888564 0.105251273 -0.057368677 0.992749716
1305031232.893683 -0.046610794 0.022228935 -0.003073200 -0.008608260 0.110217490 -0.055482678 0.992320349
1305031232.925756 -0.046449742 0.025830836 -0.003519116 -0.006410875 0.112841509 -0.051210234 0.992271740
1305031232.961662 -0.051557303 0.031371663 0.003116837 -0.003956930 0.116077909 -0.049922433 0.991976820
1305031232.993641 -0.044669150 0.033923187 -0.013610632 -0.003144034 0.111509712 -0.042524552 0.992848106
1305031233.025746 -0.045694071 0.004292801 0.014576733 -0.019819292 0.072705780 -0.055855459 0.995590896
1305031233.061697 0.007149809 0.170141914 1.171644304 -0.144117890 -0.119314579 -0.132070564 0.973422535
