# timestamp x y z q0 q1 q2 q3
1305031457.527638 -1.139975492 0.149509841 -0.458333601 -0.144760268 0.082264305 0.109495767 0.979942716
1305031457.559685 -1.153697813 0.144758615 -0.468011167 -0.140178504 0.088238206 0.112445149 0.979755120
1305031457.591678 -1.170674380 0.142644766 -0.477369474 -0.135766704 0.094096707 0.115587690 0.979465516
1305031457.627526 -1.181080524 0.129449959 -0.480994032 -0.137611666 0.096058040 0.118526545 0.978666103
1305031457.659632 -1.195255919 0.130322547 -0.492467970 -0.132176771 0.098799507 0.122009940 0.978714224
1305031457.691570 -1.213389465 0.126306430 -0.495930300 -0.135988809 0.100689226 0.124501773 0.977685037
1305031457.727669 -1.224229447 0.097318053 -0.498601370 -0.143982021 0.102566015 0.123797473 0.976434112
1305031457.759556 -1.241743199 0.084428625 -0.502152951 -0.141942229 0.107229355 0.122536295 0.976390867
1305031457.791567 -1.245242487 0.063946987 -0.505806104 -0.138016411 0.109968298 0.121416041 0.976788917
1305031457.827699 -1.258209454 0.065614640 -0.516382647 -0.125127160 0.118226173 0.121540936 0.977544662
1305031457.859623 -1.272078839 0.057178526 -0.521894681 -0.122473960 0.127413259 0.120902937 0.976805237
1305031457.891593 -1.281639824 0.052887039 -0.520282761 -0.112485118 0.134571602 0.119983045 0.977159993
1305031457.927633 -1.301570512 0.044073221 -0.529926991 -0.099528528 0.141358858 0.123339970 0.977189335
1305031457.991644 -1.338945743 0.018755806 -0.521829418 -0.091210692 0.149774972 0.127970883 0.976151382
1305031458.027845 -1.343195031 0.016669187 -0.523123456 -0.079794351 0.151259000 0.128886214 0.976801884
1305031458.059689 -1.370800387 0.014916633 -0.517886541 -0.071057205 0.161775641 0.130166792 0.975620890
1305031458.091690 -1.385888638 0.016066125 -0.512224779 -0.070168387 0.166754773 0.131286253 0.974696447
1305031458.127605 -1.406048351 -0.000003700 -0.500222206 -0.074829755 0.173967449 0.131138386 0.973107681
1305031458.159638 -1.423253681 -0.006053719 -0.489653265 -0.072714223 0.178089066 0.132880183 0.972285855
1305031458.191646 -1.441760609 -0.003527740 -0.484420817 -0.071180150 0.179233147 0.137302854 0.971574388
1305031458.227611 -1.457509799 -0.008962806 -0.464092978 -0.079428020 0.178164470 0.138171008 0.971008437
1305031458.259934 -1.475752174 -0.037834114 -0.448397998 -0.086744282 0.178537502 0.138184221 0.970311760
1305031458.291664 -1.490235881 -0.042104803 -0.434971944 -0.077505388 0.174970053 0.137057782 0.971902032
1305031458.327628 -1.513511686 -0.039315615 -0.417013406 -0.073883675 0.172931797 0.139337376 0.972224713
1305031458.359590 -1.509721876 -0.050220220 -0.391839684 -0.067214251 0.165247629 0.143495228 0.973439564
1305031458.391626 -1.526921198 -0.049158420 -0.380407375 -0.054101882 0.165418184 0.144852157 0.974026521
1305031458.427598 -1.542877707 -0.064137133 -0.387010653 -0.049956646 0.168927222 0.153388414 0.972337350
1305031458.459637 -1.547465422 -0.062897693 -0.372276312 -0.036331048 0.175179200 0.160938331 0.970613804
1305031458.491696 -1.513511686 -0.039315615 -0.417013406 -0.073883675 0.172931797 0.139337376 0.972224713
1305031458.527737 -1.561229993 -0.047346659 -0.336257778 0.005724367 0.198467168 0.154327726 0.967864127
1305031458.559628 -1.569712465 -0.041795590 -0.318600074 0.013159181 0.208597002 0.150250309 0.966301698
1305031458.591641 -1.581202578 -0.036791241 -0.297466682 0.023140608 0.216260506 0.143828394 0.965406287
1305031458.627659 -1.600902957 -0.014560318 -0.284978318 0.028440452 0.218691606 0.136107262 0.965836392
1305031458.659623 -1.634513793 -0.013871076 -0.263986574 0.023546158 0.224380167 0.134478707 0.964890977
1305031458.691674 -1.632922927 -0.011276420 -0.243703929 0.016351109 0.206860372 0.128730572 0.969726697
1305031458.727650 -1.620000093 -0.019821299 -0.227488380 0.011541018 0.188887781 0.124578261 0.973996133
1305031458.759945 -1.629517595 -0.011302164 -0.208210521 0.018489082 0.174846475 0.113783966 0.977824152
1305031458.791632 -1.622314529 0.017499887 -0.184585954 0.023526706 0.156386988 0.104614081 0.981858186
1305031458.827564 -1.598710539 0.012986678 -0.180915275 0.014748989 0.138308317 0.106649676 0.984519743
1305031458.891665 -1.604620012 0.015770575 -0.153066541 0.023047444 0.138614344 0.092895574 0.985710552
1305031458.927621 -1.611355760 0.023994732 -0.145828411 0.023393404 0.145436128 0.099561624 0.984067358
1305031458.959617 -1.622206121 0.011235137 -0.131452710 0.012604558 0.155282406 0.112943812 0.981311467
1305031458.991647 -1.628659615 -0.005121670 -0.108692024 0.013572951 0.159837584 0.113414984 0.980512500
1305031459.027665 -1.655937436 -0.014768725 -0.100846815 0.023023695 0.161618694 0.111988335 0.980208100
1305031459.059631 -1.671769380 -0.029418431 -0.089976198 0.029350349 0.156379582 0.120736508 0.979850335
1305031459.127618 -1.655937436 -0.014768725 -0.100846815 0.023023695 0.161618694 0.111988335 0.980208100
1305031459.159639 -1.706448996 -0.047911494 -0.082037745 0.062288592 0.090165708 0.148322279 0.982848299
1305031459.191674 -1.705056469 -0.048962342 -0.083062205 0.067768795 0.067387641 0.158991487 0.982643375
1305031459.227607 -1.717757501 -0.042905203 -0.049942967 0.073329641 0.058156324 0.165754520 0.981715868
1305031459.259760 -1.720919129 -0.039488955 -0.042534523 0.072948342 0.054400208 0.176480017 0.980088751
1305031459.327632 -1.724291804 -0.035772576 -0.033703768 0.066774887 0.084102700 0.204824718 0.972889863
1305031459.359651 -1.714908587 -0.025065758 0.000937500 0.072445786 0.105373276 0.220056765 0.967069336
1305031459.391667 -1.724291804 -0.035772576 -0.033703768 0.066774887 0.084102700 0.204824718 0.972889863
1305031459.427646 -1.724291804 -0.035772576 -0.033703768 0.066774887 0.084102700 0.204824718 0.972889863
1305031459.459679 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.527594 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.559647 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.591695 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.627608 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.659641 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.691604 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.727551 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.791650 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.827664 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
1305031459.859660 -1.748479935 -0.020860707 0.006324854 0.044055179 0.208037033 0.314711323 0.925060278
