# timestamp x y z q0 q1 q2 q3
1305031104.043249 -0.001393938 -0.011090595 0.173098004 -0.054703941 -0.067862913 -0.007080577 0.996168645
1305031104.075425 0.001608788 -0.010771271 0.159763517 -0.050187190 -0.063898821 -0.009846322 0.996644990
1305031104.111235 0.006378901 -0.016208956 0.148385002 -0.047479692 -0.059041109 -0.010732392 0.997068023
1305031104.143230 0.004740690 -0.019744944 0.130467839 -0.042138223 -0.052157340 -0.011843726 0.997679161
1305031104.175424 0.002615086 -0.023931897 0.114132814 -0.038308102 -0.047765980 -0.013302604 0.998035040
1305031104.211283 0.007169813 -0.024196011 0.103522986 -0.033054179 -0.046851911 -0.012131780 0.998281092
1305031104.243196 0.006190953 -0.028503735 0.089206498 -0.029087090 -0.043684449 -0.012423475 0.998544575
1305031104.275546 0.008223476 -0.029464112 0.077515565 -0.024317384 -0.041615240 -0.013057433 0.998752392
1305031104.311219 0.009284637 -0.031799049 0.065156615 -0.020718499 -0.038350750 -0.013264807 0.998961465
1305031104.343342 0.010430006 -0.028607160 0.054393332 -0.016046141 -0.034325734 -0.013685946 0.999188151
1305031104.375837 0.011264372 -0.030458455 0.042922686 -0.014450856 -0.029512428 -0.013150413 0.999373432
1305031104.411509 0.007643771 -0.032445714 0.030503018 -0.013370339 -0.024457015 -0.013190627 0.999524435
1305031104.443288 0.001918120 -0.034066209 0.016477191 -0.012996139 -0.021194779 -0.013783191 0.999595871
1305031104.475456 -0.000905513 -0.035389412 0.004662978 -0.013445061 -0.021772157 -0.012429177 0.999595278
1305031104.511329 -0.000501512 -0.040698642 -0.002710277 -0.013901998 -0.024768962 -0.010478743 0.999541609
1305031104.543368 0.003994207 -0.039995432 -0.011704442 -0.009790174 -0.028050171 -0.008825857 0.999519607
1305031104.575343 0.009568333 -0.043472739 -0.014419339 -0.005687977 -0.029293621 -0.008101986 0.999521830
1305031104.611336 0.017484837 -0.047391475 -0.020648240 0.004223759 -0.026425307 -0.006027170 0.999623697
1305031104.643243 0.018580622 -0.041343368 -0.030717534 0.018640152 -0.018709805 -0.005729452 0.999634764
1305031104.675525 0.021605440 -0.048168033 -0.040660466 0.028226576 -0.011105425 -0.004508999 0.999529689
1305031104.711277 0.020853008 -0.050623139 -0.051287906 0.041380346 -0.003067424 -0.002166579 0.999136409
1305031104.743280 0.022441387 -0.047971458 -0.063343970 0.055601791 0.004357066 -0.000596655 0.998443339
1305031104.775327 0.024585374 -0.049781408 -0.074047253 0.066610835 0.011088796 0.001418404 0.997716404
1305031104.811465 0.028232380 -0.048876869 -0.084870621 0.076988679 0.017046924 0.003748175 0.996879179
1305031104.843258 0.026618227 -0.045465359 -0.092294350 0.085571155 0.024191273 0.005927490 0.996020695
1305031104.875350 0.021906533 -0.041979011 -0.099144920 0.091138680 0.028349477 0.007528463 0.995406133
1305031104.911534 0.022198516 -0.039912419 -0.101816142 0.093174038 0.029332791 0.008828691 0.995178497
1305031104.943262 0.023713179 -0.034136170 -0.100283964 0.095637745 0.029573636 0.009601056 0.994930471
1305031104.975202 0.019099470 -0.036230328 -0.103377831 0.092939603 0.030602553 0.009232860 0.995158514
1305031105.011290 0.006510761 -0.022809813 -0.100462098 0.092196639 0.034463450 0.008740710 0.995105849
1305031105.043373 0.019888693 -0.032169032 -0.094353232 0.082646621 0.029540878 0.008070692 0.996108296
1305031105.075320 0.019033236 -0.035737926 -0.091308887 0.073839286 0.028958580 0.005859700 0.996832395
1305031105.111299 0.005306059 -0.028268828 -0.078421246 0.070910000 0.032338385 0.004083866 0.996950010
1305031105.143106 0.002455895 -0.023405653 -0.075078765 0.065665989 0.030543759 0.000751955 0.997373797
1305031105.175159 0.003286989 -0.018715960 -0.061533330 0.053147653 0.026190617 -0.002533879 0.998239930
1305031105.211268 -0.009531062 -0.024718125 -0.051430301 0.039102714 0.026145393 -0.004010762 0.998885033
1305031105.243270 -0.002216463 -0.015342307 -0.023462933 0.033022881 0.016001823 -0.003506641 0.999320336
1305031105.275288 -0.008761587 -0.014849172 -0.014545114 0.022834284 0.011670991 -0.007680089 0.999641636
1305031105.311290 -0.011381535 -0.014602861 -0.002567944 0.012435360 0.004153773 -0.008179814 0.999880592
1305031105.343302 -0.007105809 -0.016592170 0.026959735 0.002474695 -0.005983016 -0.005643855 0.999963112
1305031105.375338 -0.010202130 -0.018726158 0.045138966 -0.002585966 -0.011041602 -0.006022630 0.999917558
1305031105.411286 -0.012826109 -0.006364710 0.054499331 -0.004099461 -0.014929947 -0.005925408 0.999862581
1305031105.443316 -0.013268929 -0.015563113 0.067648996 -0.013996610 -0.019178539 -0.007904988 0.999686846
1305031105.475280 -0.012695316 -0.018608304 0.083232131 -0.019504852 -0.023469086 -0.007055039 0.999509374
1305031105.511332 -0.014933381 -0.011220846 0.101980994 -0.022143770 -0.025886214 -0.007861644 0.999388689
1305031105.543282 -0.017285345 -0.014824306 0.112680412 -0.027564088 -0.025641360 -0.007679534 0.999261611
1305031105.575449 -0.017124453 -0.010142841 0.132978008 -0.029805374 -0.028033725 -0.006418183 0.999141910
1305031105.611378 -0.017038070 -0.012410843 0.148311608 -0.033572053 -0.029112633 -0.006326591 0.998992165
1305031105.643273 -0.019835748 -0.009458769 0.161921382 -0.033498625 -0.028633101 -0.003988024 0.999020562
1305031105.711309 -0.013639145 -0.009251188 0.193470299 -0.036054315 -0.029450699 -0.002082500 0.998913613
1305031105.743312 -0.014758877 0.001196298 0.211001855 -0.031507794 -0.025427453 -0.002571834 0.999176706
1305031105.775339 -0.013397184 0.001432079 0.226431293 -0.032497466 -0.021008051 -0.002597138 0.999247633
1305031105.811283 -0.014756826 0.003290839 0.241609037 -0.030893518 -0.015322833 -0.002259197 0.999402670
1305031105.843271 -0.013363319 0.006463314 0.258086631 -0.029245974 -0.012261817 -0.001472462 0.999495949
1305031105.875337 -0.011709286 0.015671068 0.272951298 -0.026341315 -0.007488012 0.000127867 0.999624954
1305031105.911262 -0.011349281 0.014465527 0.283446496 -0.031107690 -0.002913045 0.004413748 0.999502048
1305031105.943272 -0.011603359 0.022673231 0.298606378 -0.032067700 0.000244686 0.007086243 0.999460548
1305031105.975329 -0.010769518 0.026329535 0.312414518 -0.036961048 0.002041207 0.008954197 0.999274505
1305031106.011285 -0.012993660 0.032848571 0.326258481 -0.039911612 0.005228562 0.009128707 0.999147833
1305031106.043355 -0.011840970 0.033859165 0.336836200 -0.046165961 0.006971423 0.012262640 0.998834186
1305031106.075330 -0.013494971 0.036605070 0.347865339 -0.050738141 0.008358056 0.013632021 0.998583973
1305031106.111327 -0.015878146 0.042574393 0.358785260 -0.055768532 0.008941287 0.014200152 0.998302700
1305031106.143355 -0.018039823 0.043947964 0.371501005 -0.063577791 0.007818447 0.016024037 0.997817602
1305031106.175534 -0.019218209 0.045574739 0.382105129 -0.068095895 0.006345995 0.017010096 0.997513576
1305031106.211275 -0.018969815 0.046588319 0.393358127 -0.071724063 0.003903685 0.018148912 0.997251742
1305031106.243267 -0.021286140 0.048486124 0.402048688 -0.072196271 0.003225119 0.021073884 0.997162569
1305031106.276385 -0.022502494 0.055218926 0.408206957 -0.072095452 0.001574566 0.022191906 0.997149580
1305031106.311238 -0.021872872 0.056459324 0.413824024 -0.076945669 0.000143333 0.024726549 0.996728620
1305031106.343258 -0.025758305 0.063209061 0.413781122 -0.080974486 0.000724235 0.025357485 0.996393299
1305031106.375388 -0.023875506 0.066927911 0.424497812 -0.089363035 -0.000590304 0.017964544 0.995836922
1305031106.411320 -0.023677475 0.060022720 0.427473263 -0.097743322 0.004843953 0.011279890 0.995135942
1305031106.443278 -0.028003934 0.058484854 0.422730281 -0.097680320 0.010127670 0.007694399 0.995136564
1305031106.475345 -0.026980776 0.050590871 0.414720819 -0.100406736 0.008698208 0.007260917 0.994881957
1305031106.511129 -0.026843950 0.048324899 0.411036956 -0.098743682 0.004278411 0.009273819 0.995060489
1305031106.543302 -0.026845646 0.044292422 0.400129596 -0.095314071 0.000344790 0.006711068 0.995424568
1305031106.575282 -0.025128397 0.042927051 0.389832912 -0.091482615 -0.002487269 0.005421880 0.995788807
1305031106.611151 -0.027338335 0.041098195 0.376147621 -0.090736628 -0.004665503 0.002628651 0.995860526
1305031106.643207 -0.025556501 0.034646843 0.366667309 -0.091321833 -0.008615882 0.000636887 0.995783954
1305031106.675279 -0.026555681 0.031166461 0.350365798 -0.089164167 -0.011438785 0.000879026 0.995950869
1305031106.711508 -0.027905756 0.027562374 0.333473139 -0.090647262 -0.016919915 0.000652207 0.995739105
1305031106.743341 -0.027683199 0.023544346 0.318610012 -0.088988273 -0.023608727 0.001845658 0.995751128
1305031106.775390 -0.023202601 0.017932283 0.304618802 -0.088543572 -0.031473696 0.001573482 0.995573687
1305031106.811289 -0.025031035 0.019842423 0.288403452 -0.086729956 -0.034285412 -0.000394815 0.995641637
1305031106.843416 -0.021347092 0.010976268 0.274645456 -0.088852946 -0.040167778 0.000832557 0.995234149
1305031106.875905 -0.015679624 0.009109720 0.255753930 -0.081421077 -0.044694609 -0.002025136 0.995675097
1305031106.911243 -0.018162830 0.008188125 0.237475970 -0.077261844 -0.042472476 -0.007962389 0.996073941
1305031106.943439 -0.017428655 0.000642521 0.222180356 -0.076668690 -0.041655350 -0.011933028 0.996114625
1305031106.975547 -0.012914763 -0.002241560 0.201185282 -0.068562023 -0.040812862 -0.012598787 0.996732075
1305031107.011576 -0.015524605 -0.006883690 0.177857753 -0.063625628 -0.036637551 -0.018572015 0.997128151
1305031107.043281 -0.011095614 -0.012245104 0.161965154 -0.064140380 -0.035986427 -0.019313850 0.997104791
1305031107.075432 -0.013787595 -0.015889940 0.147615777 -0.058647276 -0.034145198 -0.019753065 0.997499082
1305031107.111229 -0.012943874 -0.019126425 0.127438905 -0.054427779 -0.034719440 -0.020790998 0.997697305
1305031107.143260 -0.012781248 -0.020929204 0.111763874 -0.052806588 -0.033408577 -0.021639650 0.997811133
1305031107.175399 -0.006474703 -0.025862971 0.097476406 -0.050648391 -0.033577848 -0.020340555 0.997944653
1305031107.211358 0.003427349 -0.033077890 0.082446624 -0.045344071 -0.034547643 -0.019453143 0.998184327
1305031107.243378 -0.003057882 -0.032571843 0.068421204 -0.038639506 -0.028161463 -0.021778057 0.998618865
1305031107.275398 0.002512319 -0.035394089 0.058612643 -0.032590834 -0.026373748 -0.021449246 0.998890481
1305031107.311226 0.003114339 -0.036209534 0.049422326 -0.024350991 -0.022612542 -0.023615012 0.999168671
1305031107.343509 0.005108687 -0.040076290 0.038758162 -0.013418018 -0.018887988 -0.024144970 0.999439954
1305031107.375413 0.008719875 -0.035076822 0.027386241 -0.002648229 -0.014562526 -0.023148143 0.999622470
1305031107.411271 0.009911103 -0.037605488 0.018423922 0.003286796 -0.009329560 -0.024474161 0.999651525
1305031107.443419 0.012372960 -0.035684824 0.011522644 0.009168287 -0.004744724 -0.023857908 0.999662058
1305031107.475377 0.017882592 -0.039513823 0.008384053 0.010629764 -0.001529822 -0.022447984 0.999690330
1305031107.511352 0.015264004 -0.034356490 0.005232378 0.013582872 0.003742692 -0.023428461 0.999626233
1305031107.543605 0.012993167 -0.033201705 0.007036585 0.011634178 0.007905346 -0.022826473 0.999640487
1305031107.575454 0.019825840 -0.038179974 0.009307850 0.010009779 0.007954043 -0.019201485 0.999733885
1305031107.611271 0.024042619 -0.035620176 0.002515514 0.010341354 0.009210339 -0.016866022 0.999761853
1305031107.643323 0.015202128 -0.030840992 0.005617605 0.008738177 0.013850282 -0.017975778 0.999704299
1305031107.675568 0.020267060 -0.032600083 0.006720361 0.006494659 0.012809986 -0.016074369 0.999767642
1305031107.711307 0.020926200 -0.031735048 0.007134716 0.004615328 0.012193031 -0.014970453 0.999802938
1305031107.743538 0.019523826 -0.024158804 0.010115542 0.003335995 0.010924162 -0.013883698 0.999838375
1305031107.775802 0.017391037 -0.027289621 0.011513336 -0.000892304 0.008985171 -0.015509303 0.999838953
1305031107.811596 0.018363962 -0.024366878 0.011918279 -0.002414762 0.007161000 -0.015316034 0.999854143
1305031107.843332 0.016899743 -0.021880238 0.016152221 -0.004022190 0.007114017 -0.017516899 0.999813168
1305031107.875358 0.025441322 -0.023213612 0.020733932 -0.005075628 0.005958468 -0.019937794 0.999770583
1305031107.911541 0.026185926 -0.027339226 0.023844690 -0.005935662 0.009856590 -0.022658231 0.999677058
1305031107.943122 0.030199067 -0.025802839 0.023461321 -0.002516085 0.013219391 -0.024091574 0.999619184
1305031107.975807 0.024616857 -0.023272695 0.040173081 0.001100455 0.020804230 -0.027180602 0.999413422
1305031108.011320 0.043745878 -0.026197144 0.032456336 0.003674104 0.022366544 -0.026689410 0.999386769
1305031108.043418 0.046749831 -0.017502896 0.040263585 0.008274067 0.032620906 -0.022894003 0.999171297
1305031108.075352 0.056605823 -0.020160905 0.043768475 0.008441661 0.041778308 -0.017895526 0.998930959
1305031108.111378 0.061921072 -0.021281652 0.048463746 0.010918223 0.048675595 -0.018894600 0.998576223
1305031108.143334 0.064401589 -0.018613353 0.055831555 0.013819365 0.054560517 -0.019818370 0.998218116
1305031108.176058 0.052065215 -0.034455652 0.042183724 0.004184206 0.063974277 -0.019320664 0.997755730
1305031108.211475 0.058798153 -0.036534007 0.050024821 -0.001440847 0.066805763 -0.019961489 0.997565262
1305031108.243347 0.067571012 -0.041865846 0.069750589 -0.003211213 0.070996472 -0.022383020 0.997220231
1305031108.275358 0.091073094 -0.040226900 0.048669891 -0.002922660 0.071569249 -0.022088716 0.997186737
1305031108.311332 0.093687972 -0.033696863 0.059344196 -0.005355029 0.075403104 -0.021178525 0.996913821
1305031108.343278 0.127217637 -0.024818368 0.056156528 -0.007916100 0.068100337 -0.016598948 0.997508975
1305031108.375410 0.130264782 -0.022771927 0.063395773 -0.012986150 0.067835434 -0.011661501 0.997543845
1305031108.411361 0.146321759 -0.023729007 0.068127070 -0.018586769 0.062571424 -0.005206197 0.997853819
1305031108.443610 0.158382067 -0.025240172 0.067638648 -0.023689455 0.061871787 0.001091942 0.997802335
1305031108.475471 0.167984465 -0.027589316 0.075346374 -0.027196185 0.061792135 0.007712532 0.997688637
1305031108.511378 0.218785709 -0.027821353 0.070500624 -0.026667075 0.055009590 0.013752899 0.998034904
1305031108.543737 0.225181247 -0.029143139 0.074523468 -0.022566989 0.064552331 0.013191075 0.997571914
1305031108.575414 0.238122932 -0.022810900 0.074142242 -0.017203530 0.068770969 0.010101728 0.997432979
1305031108.611407 0.256805679 -0.024383059 0.072039954 -0.018271096 0.073219651 0.010464350 0.997093550
1305031108.643303 0.257861797 -0.017931525 0.077097086 -0.016564782 0.081408502 0.012050163 0.996470299
1305031108.675375 0.280457075 -0.016703128 0.072667787 -0.019291725 0.083502556 0.015462850 0.996200809
1305031108.711411 0.285375459 -0.019039303 0.078417944 -0.024280745 0.093432903 0.019287614 0.995142566
1305031108.743502 0.291196600 -0.020984820 0.081704181 -0.025843212 0.099016749 0.021531271 0.994517077
1305031108.775493 0.296645651 -0.020731210 0.079130345 -0.027310992 0.103264396 0.022111181 0.994033033
1305031108.811244 0.297831769 -0.018993557 0.087660470 -0.028852600 0.109392682 0.024644018 0.993274102
1305031108.843264 0.301488393 -0.020160319 0.085182646 -0.027793308 0.109051129 0.031493284 0.993148305
1305031108.876515 0.302224802 -0.019663672 0.086351198 -0.025595822 0.107022762 0.037165630 0.993231946
1305031108.911364 0.304897352 -0.024386384 0.084647328 -0.023578861 0.102545106 0.043632515 0.993491189
1305031108.943243 0.299694873 -0.026521828 0.087227596 -0.019173050 0.100909520 0.043689001 0.993750942
1305031108.975268 0.299593523 -0.020600878 0.082313922 -0.013285736 0.093922525 0.042798098 0.994570446
1305031109.011269 0.297530689 -0.019395231 0.077398409 -0.014040839 0.089336803 0.040454165 0.995080525
1305031109.043277 0.292298901 -0.021022897 0.068866315 -0.013329343 0.087291936 0.040090325 0.995286498
1305031109.075410 0.285934502 -0.015902155 0.069250363 -0.012957920 0.084482852 0.035192097 0.995718965
1305031109.111282 0.282529499 -0.015711313 0.077916842 -0.017009206 0.083075732 0.031468261 0.995901028
1305031109.143334 0.271645312 -0.022814902 0.047434161 -0.020361381 0.077963669 0.030251227 0.996289086
1305031109.175464 0.263712259 -0.017247949 0.044093647 -0.018941879 0.070210868 0.028097042 0.996956466
1305031109.211379 0.248334429 -0.012791536 0.043192057 -0.023121907 0.066396975 0.029333345 0.997093965
1305031109.243290 0.236037302 -0.012171817 0.042829386 -0.032122862 0.063432578 0.035365286 0.996841876
1305031109.275308 0.226068342 -0.023400262 0.042138606 -0.037276852 0.058891743 0.039950593 0.996767851
1305031109.311329 0.204494838 -0.016835932 0.048241049 -0.033260457 0.052266345 0.040321781 0.997264321
1305031109.343248 0.190554412 -0.017924847 0.042782066 -0.037006281 0.042579425 0.039235053 0.997636276
1305031109.375397 0.197714806 -0.017874460 0.046322524 -0.039595065 0.025498572 0.039158733 0.998122561
1305031109.411329 0.179848563 -0.008784029 0.047894192 -0.036538563 0.021480683 0.039396436 0.998324313
1305031109.443302 0.227125938 -0.015245470 0.046926637 -0.043568078 -0.010620379 0.030458090 0.998529586
1305031109.475363 0.227473775 -0.004635240 0.049201025 -0.041518810 -0.017666237 0.028742017 0.998567969
1305031109.511273 0.219660538 -0.006619606 0.049517243 -0.041595948 -0.022392745 0.025086163 0.998568489
1305031109.543294 0.205454489 -0.008128510 0.045197923 -0.039147973 -0.023554409 0.021946860 0.998714655
1305031109.575362 0.196339783 -0.008188467 0.042653673 -0.039520887 -0.025385017 0.022987618 0.998631699
1305031109.611310 0.180225453 -0.006333939 0.039790052 -0.038685954 -0.026461323 0.019716062 0.998706399
1305031109.643229 0.180293243 -0.003465795 0.042149262 -0.038998121 -0.032359723 0.020891092 0.998496649
1305031109.675263 0.182258873 -0.006360267 0.043146663 -0.042982759 -0.037073897 0.021503946 0.998156094
1305031109.711312 0.141107203 0.001222423 0.034693309 -0.043194022 -0.031614892 0.020953095 0.998346504
1305031109.743274 0.136914875 -0.002383978 0.035453560 -0.049828481 -0.037832427 0.021207981 0.997815640
1305031109.775277 0.134003813 -0.003835484 0.043136418 -0.054605082 -0.043666203 0.024852688 0.997243146
1305031109.811371 0.130748175 -0.004767116 0.036777090 -0.057374569 -0.046723788 0.024418631 0.996959767
1305031109.843296 0.128972142 -0.009575184 0.041628117 -0.065876350 -0.053863163 0.032585210 0.995839982
1305031109.875306 0.073450650 0.002128752 0.036654900 -0.060751569 -0.044520885 0.016360254 0.997025316
1305031109.911265 0.068747419 0.004787605 0.049019879 -0.061079244 -0.054607067 0.012951833 0.996553884
1305031109.943299 0.130550600 -0.025875304 0.030484661 -0.082136719 -0.077200474 0.023018204 0.993359859
1305031109.975258 0.047634107 0.010341397 0.054009154 -0.065980789 -0.061392404 0.004565493 0.995920009
1305031110.011256 0.021450998 0.006281466 0.046576599 -0.068334329 -0.060129194 -0.006697682 0.995826310
1305031110.043299 0.017014852 0.005481455 0.046021197 -0.071395615 -0.063795730 -0.010611763 0.995349266
1305031110.075319 0.012841737 0.001406139 0.048277459 -0.075804449 -0.067613727 -0.014038337 0.994728603
1305031110.111325 -0.009255318 0.005837071 0.048763417 -0.078449194 -0.066648262 -0.020112284 0.994484404
1305031110.143432 -0.012372946 -0.003103252 0.057309284 -0.083092142 -0.074858580 -0.021818912 0.993486700
1305031110.175641 -0.029620333 0.010068868 0.058220595 -0.079960351 -0.076767731 -0.025321050 0.993514923
1305031110.211637 -0.039363948 0.005279918 0.062327620 -0.085468526 -0.081187407 -0.026794704 0.992665996
1305031110.243323 -0.047789973 0.014914135 0.074334162 -0.082112510 -0.087081503 -0.026461739 0.992458626
1305031110.279321 -0.058690816 0.001929469 0.062133156 -0.084986315 -0.090095409 -0.027211344 0.991927259
1305031110.311404 -0.067024617 -0.000209414 0.059620878 -0.083326462 -0.094479685 -0.027310306 0.991657419
1305031110.343355 -0.084766592 0.005559452 0.057081251 -0.080269874 -0.096928485 -0.029235934 0.991618312
1305031110.379281 -0.093933509 0.010330383 0.061886174 -0.077498806 -0.103747094 -0.032409406 0.991050002
1305031110.411469 -0.113584515 0.013855442 0.050572165 -0.076595644 -0.106969587 -0.034153291 0.990719015
1305031110.443260 -0.117276140 0.019821291 0.059325550 -0.078984607 -0.116440779 -0.038499779 0.989303161
1305031110.479331 -0.130534708 0.014469735 0.057827936 -0.083257548 -0.122805639 -0.044148146 0.987946303
1305031110.511429 -0.143174116 0.018332253 0.057760060 -0.082438640 -0.130382842 -0.046810201 0.986920965
1305031110.543408 -0.147413548 0.014337698 0.050710652 -0.085759478 -0.138432773 -0.050202441 0.985373733
1305031110.579426 -0.153006515 0.017467469 0.051994142 -0.089627304 -0.146605136 -0.053711589 0.983660991
1305031110.611307 -0.161903609 0.014762782 0.058315373 -0.094314768 -0.151218779 -0.057825729 0.982290075
1305031110.643418 -0.171360180 0.012497548 0.058927268 -0.093296714 -0.153400242 -0.061053675 0.981853623
1305031110.679606 -0.174165476 0.021156563 0.054818022 -0.090666187 -0.157143551 -0.062148232 0.981439323
1305031110.711412 -0.179729037 0.027068919 0.063134734 -0.091832209 -0.160125829 -0.064772683 0.980678879
1305031110.743249 -0.178156009 0.019268431 0.064519435 -0.095010218 -0.164957143 -0.063788810 0.979639315
1305031110.779193 -0.178307281 0.019265022 0.063926233 -0.095330578 -0.168045368 -0.064046781 0.979066313
1305031110.811386 -0.182117953 0.023986586 0.065637458 -0.094322774 -0.167981386 -0.066068958 0.979040531
1305031110.843218 -0.185151351 0.023831119 0.061632228 -0.095345203 -0.169680374 -0.068427712 0.978486337
1305031110.879313 -0.192138050 0.013878083 0.056403319 -0.099449871 -0.169714195 -0.067952246 0.978104957
1305031110.911333 -0.191549238 0.020614152 0.057913022 -0.097540841 -0.169794881 -0.068834390 0.978221503
1305031110.943862 -0.177507740 0.023341485 0.065836013 -0.096734808 -0.177256168 -0.068863084 0.976975181
1305031110.979345 -0.171317788 0.022138773 0.059470718 -0.097068558 -0.175602912 -0.069784802 0.977175211
1305031111.011431 -0.165852807 0.022836098 0.067225364 -0.098496613 -0.171077791 -0.069180096 0.977877764
1305031111.043327 -0.156230432 0.018034518 0.062452516 -0.099402790 -0.166321967 -0.067563780 0.978719175
1305031111.079283 -0.146135169 0.023180143 0.064325111 -0.099970259 -0.165253792 -0.064379270 0.979056914
